@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute raw-1 numeric
@attribute raw-2 numeric
@attribute raw-3 numeric
@attribute raw-4 numeric
@attribute raw-5 numeric
@attribute raw-6 numeric
@attribute raw-7 numeric
@attribute raw-8 numeric
@attribute raw-9 numeric
@attribute raw-10 numeric
@attribute raw-11 numeric
@attribute raw-12 numeric
@attribute raw-13 numeric
@attribute raw-14 numeric
@attribute raw-15 numeric
@attribute raw-16 numeric
@attribute raw-17 numeric
@attribute raw-18 numeric
@attribute raw-19 numeric
@attribute raw-20 numeric
@attribute raw-21 numeric
@attribute raw-22 numeric
@attribute raw-23 numeric
@attribute raw-24 numeric
@attribute raw-25 numeric
@attribute raw-26 numeric
@attribute raw-27 numeric
@attribute raw-28 numeric
@attribute raw-29 numeric
@attribute raw-30 numeric
@attribute raw-31 numeric
@attribute raw-32 numeric
@attribute raw-33 numeric
@attribute raw-34 numeric
@attribute raw-35 numeric
@attribute raw-36 numeric
@attribute raw-37 numeric
@attribute raw-38 numeric
@attribute raw-39 numeric
@attribute raw-40 numeric
@attribute raw-41 numeric
@attribute raw-42 numeric
@attribute raw-43 numeric
@attribute raw-44 numeric
@attribute raw-45 numeric
@attribute raw-46 numeric
@attribute raw-47 numeric
@attribute raw-48 numeric
@attribute raw-49 numeric
@attribute raw-50 numeric
@attribute raw-51 numeric
@attribute raw-52 numeric
@attribute raw-53 numeric
@attribute raw-54 numeric
@attribute raw-55 numeric
@attribute raw-56 numeric
@attribute raw-57 numeric
@attribute raw-58 numeric
@attribute raw-59 numeric
@attribute raw-60 numeric
@attribute raw-61 numeric
@attribute raw-62 numeric
@attribute raw-63 numeric
@attribute raw-64 numeric
@attribute raw-65 numeric
@attribute raw-66 numeric
@attribute raw-67 numeric
@attribute raw-68 numeric
@attribute raw-69 numeric
@attribute raw-70 numeric
@attribute raw-71 numeric
@attribute raw-72 numeric
@attribute raw-73 numeric
@attribute raw-74 numeric
@attribute raw-75 numeric
@attribute raw-76 numeric
@attribute raw-77 numeric
@attribute raw-78 numeric
@attribute raw-79 numeric
@attribute raw-80 numeric
@attribute raw-81 numeric
@attribute raw-82 numeric
@attribute raw-83 numeric
@attribute raw-84 numeric
@attribute raw-85 numeric
@attribute raw-86 numeric
@attribute raw-87 numeric
@attribute raw-88 numeric
@attribute raw-89 numeric
@attribute raw-90 numeric
@attribute raw-91 numeric
@attribute raw-92 numeric
@attribute raw-93 numeric
@attribute raw-94 numeric
@attribute raw-95 numeric
@attribute raw-96 numeric
@attribute raw-97 numeric
@attribute raw-98 numeric
@attribute raw-99 numeric
@attribute raw-100 numeric
@attribute raw-101 numeric
@attribute raw-102 numeric
@attribute raw-103 numeric
@attribute raw-104 numeric
@attribute raw-105 numeric
@attribute raw-106 numeric
@attribute raw-107 numeric
@attribute raw-108 numeric
@attribute raw-109 numeric
@attribute raw-110 numeric
@attribute raw-111 numeric
@attribute raw-112 numeric
@attribute raw-113 numeric
@attribute raw-114 numeric
@attribute raw-115 numeric
@attribute raw-116 numeric
@attribute raw-117 numeric
@attribute raw-118 numeric
@attribute raw-119 numeric
@attribute raw-120 numeric
@attribute raw-121 numeric
@attribute raw-122 numeric
@attribute raw-123 numeric
@attribute raw-124 numeric
@attribute raw-125 numeric
@attribute raw-126 numeric
@attribute raw-127 numeric
@attribute raw-128 numeric
@attribute raw-129 numeric
@attribute raw-130 numeric
@attribute raw-131 numeric
@attribute raw-132 numeric
@attribute outputs-1 {0,1,2,3,4}

@data
184,'2024/07/04 11:53:57:897',4,270.140106,167.424133,274.158569,199.156723,279.304932,230.849854,286.85849,262.218323,300.10553,291.515289,321.379883,315.372345,347.477173,333.580017,376.161713,346.570374,407.437897,350.516693,435.182831,343.48349,458.724335,326.061005,477.836792,303.903687,491.676758,277.742126,500.058075,249.077621,504.366425,220.181534,506.923645,191.296631,506.925903,162.31395,302.795166,115.771248,318.185638,101.496399,338.179443,94.113838,359.488312,94.273064,380.07489,99.974098,430.286926,99.957848,445.389557,93.732964,461.747803,92.078766,477.628143,95.248077,490.898346,104.223839,408.879639,147.226456,410.853394,167.183334,412.759796,187.051086,414.40332,206.829819,385.28833,218.416794,398.204071,223.173325,411.951996,225.159637,423.607025,222.975525,434.370453,218.018967,331.373291,152.294891,342.927063,147.241135,355.806061,146.890701,366.890015,151.824677,355.050232,153.917587,343.15979,154.165482,439.902771,150.702957,450.447052,145.802795,462.416321,144.943771,473.050018,149.843414,462.377167,152.460663,451.055176,152.489059,346.563171,252.1203,365.901886,243.865906,387.310791,239.880356,409.107819,240.77951,427.954773,239.451645,446.293915,242.961853,461.195618,251.543533,449.462311,271.318207,430.922424,285.0914,408.324249,289.220123,383.328125,285.313232,362.251862,271.72171,380.951477,250.966858,409.026184,251.72963,432.936279,250.590378,434.901031,268.878784,408.804169,273.973358,379.307098,269.587433,4
185,'2024/07/04 11:53:57:941',4,269.663788,167.578278,273.862854,199.353928,279.150024,231.091232,286.815918,262.476532,300.071899,291.751343,321.287659,315.563324,347.339081,333.68869,375.963257,346.612823,407.166626,350.583893,434.997162,343.555023,458.64682,326.130219,477.825226,303.922974,491.748413,277.736328,500.268219,249.095261,504.63501,220.23378,507.19693,191.377045,507.161682,162.426514,301.75293,116.416832,317.216034,101.896408,337.389801,94.355385,358.918427,94.521973,379.715515,100.330559,429.71582,100.203049,444.894135,93.883606,461.35791,92.198181,477.342926,95.432121,490.682953,104.530724,408.659149,147.464127,410.707123,167.417587,412.666016,187.288239,414.346405,207.075638,385.255737,218.36026,398.213318,223.183472,412.013702,225.18631,423.611389,222.942642,434.285187,217.873993,330.178986,152.999008,341.706482,148.449036,354.329224,147.879623,365.534027,151.972824,353.75412,153.867874,341.982178,154.213455,440.049377,150.771179,450.65036,146.663895,462.384125,145.920624,473.017487,150.259811,462.312012,152.311768,451.119232,152.272598,346.957672,252.081955,366.165955,243.909012,387.431152,239.996368,409.048706,240.877243,427.668793,239.518723,445.848145,242.884995,460.597961,251.365341,449.097046,271.191589,430.765594,285.045746,408.314911,289.229462,383.453674,285.292084,362.540955,271.660217,381.186066,251.029892,408.985962,251.810898,432.58844,250.614319,434.621552,268.753296,408.793579,273.964325,379.571838,269.515808,4
186,'2024/07/04 11:53:57:980',4,270.078979,167.289017,274.03476,199.022766,279.117218,230.72171,286.664398,262.088257,299.982513,291.356689,321.29776,315.213623,347.387665,333.490417,376.062866,346.58255,407.372192,350.621887,435.084839,343.638092,458.557648,326.204865,477.614929,304.068237,491.478455,277.987152,499.942383,249.3918,504.332458,220.509857,506.933411,191.619003,506.962585,162.628067,303.226166,115.732727,318.611176,101.478119,338.575562,94.103951,359.849182,94.270889,380.394836,99.977715,430.468201,100.126717,445.556366,93.887138,461.902191,92.233284,477.769684,95.403015,491.02771,104.378738,409.182404,147.322388,411.172546,167.329361,413.092407,187.249298,414.745758,207.082443,385.542542,218.570541,398.463196,223.36879,412.227997,225.375244,423.911652,223.195877,434.694763,218.216293,331.946167,152.173157,343.499817,147.122101,356.376862,146.805313,367.427551,151.801941,355.594696,153.868576,343.7211,154.084167,439.950531,150.782776,450.482483,145.847565,462.43692,144.990295,473.054657,149.898453,462.401947,152.533798,451.093109,152.568222,346.928833,251.913269,366.282562,243.753891,387.682068,239.878448,409.438568,240.816666,428.200104,239.500931,446.477814,242.944733,461.315033,251.459808,449.678558,271.353455,431.179688,285.236755,408.579102,289.373932,383.556854,285.407257,362.518768,271.671692,381.312866,250.936783,409.336884,251.741882,433.136902,250.62001,435.09314,268.978333,409.069794,274.082092,379.610901,269.624146,4
187,'2024/07/04 11:53:58:011',4,269.722839,167.702194,273.986633,199.527435,279.312958,231.3181,286.950775,262.732788,300.134155,291.98938,321.301178,315.770844,347.325775,333.888031,375.940247,346.810608,407.15921,350.77298,435.027374,343.860168,458.677124,326.43576,477.822601,304.218201,491.721008,278.072784,500.236572,249.48822,504.632813,220.649292,507.250641,191.781555,507.255493,162.818512,301.575439,116.749123,316.972809,102.065712,337.129547,94.373581,358.67627,94.445099,379.51181,100.160988,430.068909,100.187263,445.248199,93.923973,461.707153,92.295456,477.677826,95.587463,490.993866,104.749298,408.976563,147.330719,411.056396,167.272812,413.037109,187.133881,414.731567,206.919296,385.82428,218.48938,398.710327,223.238068,412.42334,225.208084,423.899994,223.010696,434.473663,218.021652,330.426331,153.008621,341.935364,148.464401,354.533508,147.870605,365.734863,151.938141,353.97406,153.836853,342.221405,154.18573,440.273224,150.792252,450.855286,146.730453,462.542694,146.005707,473.142578,150.329346,462.467041,152.351822,451.305176,152.298126,347.160431,252.079636,366.506042,243.968414,387.822113,240.084137,409.452118,240.964523,428.043945,239.630676,446.221527,242.980331,461.021698,251.410919,449.511017,271.256042,431.148163,285.117493,408.671906,289.266357,383.76297,285.331604,362.797821,271.684143,381.528687,251.130371,409.378235,251.915222,432.986603,250.743103,435.026733,268.804443,409.16748,273.957825,379.884521,269.543732,4
188,'2024/07/04 11:53:58:047',4,270.412872,167.606155,274.426331,199.37616,279.555756,231.111664,287.121399,262.49649,300.432251,291.730652,321.735046,315.508545,347.810638,333.696259,376.461334,346.703217,407.727203,350.672485,435.451141,343.662811,458.884094,326.150604,477.882416,303.949768,491.722717,277.870209,500.222839,249.339157,504.631256,220.533051,507.218719,191.708679,507.21109,162.789139,303.2341,115.74778,318.644409,101.467171,338.646729,94.102814,359.954285,94.305069,380.531189,100.056931,430.524811,100.29805,445.61087,94.010094,461.974152,92.305542,477.878632,95.432472,491.174286,104.402588,409.443115,147.491623,411.428802,167.475296,413.337982,187.37265,414.980713,207.18486,385.753571,218.683807,398.73877,223.499313,412.572083,225.497055,424.297913,223.304764,435.108124,218.2854,332.099731,152.270035,343.677155,147.273071,356.546448,146.942719,367.624847,151.88945,355.768768,153.913223,343.888611,154.12619,440.149689,150.872742,450.680969,146.012085,462.612732,145.151459,473.238495,149.996521,462.580292,152.578888,451.284332,152.609253,347.444214,252.123627,366.737213,243.930984,388.084442,240.020935,409.791626,240.93956,428.502136,239.613327,446.734192,243.049332,461.513275,251.581192,449.980652,271.48819,431.560211,285.394226,409.015747,289.544464,384.029236,285.603302,363.017212,271.879791,381.761475,251.146637,409.714355,251.910416,433.459473,250.791397,435.442932,269.052246,409.49411,274.162964,380.105865,269.744904,4
189,'2024/07/04 11:53:58:080',4,269.922363,168.348389,274.0914,199.993347,279.351746,231.601608,287.016296,262.855774,300.326111,292.014191,321.555817,315.771271,347.554169,333.935333,376.117767,346.960876,407.30127,351.002319,435.020081,344.141235,458.539551,326.810211,477.62616,304.730225,491.502075,278.694977,500.037262,250.156189,504.509644,221.346664,507.236633,192.509003,507.36264,163.571976,302.540405,116.532654,318.083923,102.028625,338.304657,94.504044,359.866486,94.678391,380.690796,100.483559,430.213715,100.576225,445.540131,94.285278,462.133606,92.661377,478.218018,96.017921,491.602692,105.264046,409.305542,147.645844,411.354767,167.546112,413.320251,187.361755,415.009308,207.096237,385.814392,218.615311,398.752319,223.455841,412.540192,225.473572,424.157562,223.274673,434.859955,218.243805,331.307861,153.019806,342.796539,148.549103,355.338257,148.023529,366.47818,152.073624,354.747803,153.850739,343.059662,154.175491,440.580536,151.057846,451.163635,147.05191,462.810181,146.36705,473.373108,150.674225,462.7099,152.590286,451.59024,152.509338,347.305695,252.505981,366.548767,244.225006,387.892548,240.23555,409.646118,241.119644,428.369873,239.856339,446.588043,243.400833,461.298737,252.046066,449.6604,271.75769,431.247375,285.510437,408.765411,289.605316,383.857574,285.650787,362.91684,272.043182,381.556946,251.33049,409.55188,252.07254,433.286377,251.033112,435.216553,269.276428,409.281647,274.377625,379.903412,269.907806,4
190,'2024/07/04 11:53:58:111',4,270.675232,167.902802,274.625732,199.646118,279.678986,231.366394,287.171967,262.7052,300.431824,291.861725,321.669464,315.605103,347.68808,333.813507,376.308624,346.871857,407.592621,350.866669,435.290314,344.008392,458.715454,326.65686,477.746429,304.664032,491.645142,278.7948,500.218536,250.410278,504.71817,221.659454,507.413177,192.832474,507.545624,163.905716,303.781219,115.824562,319.328308,101.477837,339.471954,94.132347,360.895813,94.409798,381.554047,100.278603,430.858368,100.544548,446.036591,94.246841,462.492554,92.577736,478.481171,95.794937,491.824921,104.90995,409.830017,147.609955,411.766907,167.60878,413.632141,187.519363,415.229218,207.349854,386.017426,218.618515,398.9198,223.511765,412.696045,225.563538,424.385529,223.405304,435.15036,218.394745,332.667755,152.18576,344.192902,147.221863,356.999298,146.909241,368.00235,151.87883,356.207428,153.853058,344.397675,154.030975,440.590759,151.029785,451.085571,146.189102,462.970123,145.379227,473.537689,150.259125,462.917633,152.776703,451.675446,152.783234,347.456787,251.863449,366.847565,243.849274,388.217102,240.103622,409.893555,241.049896,428.566986,239.82135,446.789459,243.218857,461.610138,251.670624,450.009155,271.534546,431.543274,285.397797,408.953186,289.470093,383.946014,285.460938,362.971252,271.660919,381.898193,251.022888,409.780609,251.828461,433.436951,250.839813,435.383331,269.264038,409.473145,274.287994,380.143066,269.776031,4
191,'2024/07/04 11:53:58:145',4,270.177246,168.393585,274.326813,200.075256,279.565033,231.728378,287.201172,262.998627,300.474518,292.138702,321.686523,315.871948,347.68869,334.026001,376.275177,347.037689,407.497406,351.064728,435.256866,344.296295,458.818817,327.039978,477.936005,305.030762,491.840485,279.076416,500.389923,250.586746,504.857758,221.781631,507.57782,192.910767,507.693146,163.944244,302.824463,116.419739,318.339386,101.957741,338.503571,94.459198,359.996826,94.634666,380.755005,100.410675,430.699982,100.509125,445.928436,94.246605,462.424683,92.61673,478.436371,95.90741,491.810547,105.055534,409.635803,147.621262,411.696259,167.453445,413.670441,187.201828,415.365051,206.873169,386.082977,218.519547,399.059021,223.375885,412.88858,225.402451,424.540588,223.202087,435.274323,218.159897,331.50177,152.950897,342.977051,148.509583,355.493042,147.971619,366.622162,151.990433,354.911438,153.771484,343.2388,154.091034,440.991058,150.989349,451.555115,147.010834,463.177155,146.329514,473.73703,150.601791,463.094788,152.515518,451.988068,152.441162,347.608734,252.352417,366.867706,244.052216,388.230774,240.077057,409.987732,240.947418,428.69577,239.717117,446.915161,243.262878,461.620728,251.942856,450.00238,271.689819,431.580566,285.461761,409.078186,289.530121,384.151825,285.573578,363.206726,271.93161,381.886383,251.187057,409.885712,251.919952,433.605255,250.918915,435.54187,269.211182,409.601196,274.287842,380.216827,269.813721,4
192,'2024/07/04 11:53:58:182',4,270.749847,167.910629,274.659637,199.627075,279.693756,231.316391,287.244812,262.621216,300.637909,291.750366,321.987488,315.49646,348.057312,333.762512,376.710724,346.913605,408.054565,350.979492,435.769531,344.153809,459.209442,326.801666,478.226746,304.768829,492.085938,278.841125,500.590302,250.359039,505.050873,221.481918,507.716156,192.527252,507.797607,163.476563,304.397919,115.523827,319.863708,101.36306,339.83725,94.103447,361.071289,94.354469,381.550201,100.130272,431.554382,100.4245,446.644928,94.167755,462.998199,92.507301,478.886627,95.685509,492.174744,104.695526,410.260376,147.636551,412.266937,167.614792,414.200562,187.505646,415.863495,207.315552,386.508057,218.787903,399.448547,223.63681,413.24765,225.665115,424.976807,223.508286,435.79303,218.518661,333.14447,152.127502,344.710785,147.176163,357.545135,146.89061,368.558502,151.861389,356.735718,153.834946,344.897156,154.009369,440.947021,150.996201,451.470245,146.133148,463.378052,145.311829,473.987549,150.153839,463.350281,152.7052,452.072815,152.731689,348.033203,251.998718,367.388977,243.891373,388.769196,240.097,410.479523,241.048584,429.153931,239.807999,447.364685,243.252945,462.130615,251.767319,450.567841,271.72934,432.108215,285.677094,409.507874,289.775818,384.470154,285.755371,363.499634,271.884796,382.326447,251.12944,410.34726,251.921951,434.081726,250.921616,436.010925,269.421356,410.019806,274.479889,380.561035,269.952332,4
193,'2024/07/04 11:53:58:211',4,270.387756,168.149384,274.533691,199.916489,279.746185,231.656967,287.357483,263.034973,300.629364,292.280579,321.878845,316.085724,347.935394,334.274292,376.567383,347.310089,407.828217,351.371033,435.597015,344.56308,459.162079,327.228455,478.304779,305.157928,492.264618,279.155151,500.884613,250.646103,505.418182,221.845261,508.171021,192.999817,508.316681,164.053497,303.029205,116.64949,318.563751,102.022682,338.811157,94.409607,360.417389,94.572433,381.286682,100.393013,431.282135,100.622139,446.580963,94.337059,463.14801,92.730118,479.202881,96.102119,492.554932,105.370621,410.236847,147.76944,412.277679,167.754822,414.225952,187.66008,415.889252,207.489044,386.760712,218.718155,399.660919,223.555176,413.413116,225.584946,424.96759,223.41272,435.614319,218.416367,332.295624,153.000977,343.733337,148.598267,356.193359,148.060287,367.280182,152.0681,355.612335,153.824844,343.995636,154.123001,441.434631,151.157166,451.967651,147.234634,463.526428,146.574875,474.022308,150.837769,463.414215,152.708405,452.369049,152.619843,348.061584,252.388611,367.393463,244.211761,388.762573,240.31221,410.499634,241.23761,429.17276,239.987762,447.366089,243.485504,462.072144,252.080048,450.461487,271.83136,432.048401,285.608551,409.556488,289.678436,384.615356,285.681427,363.665619,272.00296,382.507721,251.376587,410.392029,252.16861,433.98764,251.156601,435.919708,269.385376,410.093414,274.449219,380.810944,269.941711,4
194,'2024/07/04 11:53:58:246',4,271.020203,167.997345,274.909241,199.736649,279.921051,231.450363,287.430267,262.79364,300.773804,291.974182,322.113373,315.73819,348.193176,333.98584,376.849213,347.112732,408.175964,351.158081,435.897247,344.328064,459.369995,326.997162,478.463348,305.010345,492.404724,279.105469,500.981934,250.641556,505.489838,221.811935,508.192535,192.917038,508.316498,163.922043,304.635986,115.662781,320.111633,101.466019,340.111877,94.162018,361.385986,94.3936,381.911896,100.16349,431.891785,100.509727,446.998474,94.308533,463.354614,92.701096,479.231659,95.911369,492.512695,104.915306,410.533417,147.870758,412.472534,167.829773,414.342072,187.700577,415.943146,207.488861,386.613922,218.963013,399.547607,223.818481,413.342834,225.86438,425.077362,223.728531,435.908936,218.770767,333.563568,152.181229,345.08606,147.291046,357.846924,147.016495,368.811981,151.951004,357.037537,153.872711,345.261444,154.032562,441.30719,151.158844,451.794373,146.370529,463.638672,145.572144,474.187592,150.398148,463.586639,152.884216,452.371033,152.890366,347.923462,252.274445,367.339325,244.196945,388.764008,240.404831,410.520752,241.387939,429.277069,240.164291,447.544586,243.65918,462.372284,252.199295,450.676605,272.037872,432.134827,285.856262,409.511566,289.89621,384.472321,285.876404,363.461761,272.07843,382.306885,251.427475,410.385468,252.250763,434.226074,251.282349,436.122375,269.694061,410.052399,274.680267,380.545349,270.158569,4
195,'2024/07/04 11:53:58:280',4,270.792389,167.507965,274.758209,199.302216,279.823029,231.071518,287.365387,262.503601,300.643433,291.862762,321.906647,315.853729,347.980225,334.249481,376.660858,347.473022,408.02417,351.649658,435.793091,344.875366,459.387726,327.607788,478.596588,305.600586,492.61554,279.603912,501.278564,251.043213,505.858002,222.162491,508.659485,193.24765,508.865662,164.225616,304.021088,116.303429,319.624725,101.912758,339.841064,94.479065,361.362701,94.739975,382.125702,100.615692,431.946198,100.895271,447.233795,94.61763,463.77536,92.99897,479.810852,96.31929,493.185699,105.486404,410.702667,148.020584,412.685944,168.023178,414.588348,187.943771,416.215027,207.782227,386.708893,218.994202,399.721252,223.943893,413.611938,226.033859,425.381653,223.847809,436.230743,218.784622,333.146088,152.94603,344.597961,148.73645,356.977264,148.264374,368.035492,152.144135,356.380463,153.734802,344.818512,154.002609,441.892883,151.368713,452.451202,147.59613,463.958618,146.9543,474.469513,151.073975,463.851624,152.822098,452.83255,152.724884,348.207092,252.569519,367.516632,244.389343,388.938049,240.541046,410.748932,241.522949,429.511414,240.297989,447.766144,243.837357,462.470184,252.496231,450.757629,272.274048,432.264679,286.056763,409.692322,290.103699,384.699036,286.042755,363.759583,272.272339,382.498535,251.6026,410.616302,252.432358,434.455627,251.468796,436.325195,269.888062,410.256714,274.958618,380.753204,270.336578,4
196,'2024/07/04 11:53:58:316',4,271.768097,167.076248,275.416046,198.894196,280.189697,230.700714,287.533539,262.153503,300.802917,291.477509,322.077484,315.481598,348.117462,334.027191,376.790924,347.447083,408.243011,351.704987,436.008484,345.016357,459.538635,327.778107,478.751038,305.908173,492.868103,280.105103,501.631653,251.666931,506.301941,222.772263,509.130737,193.792252,509.395264,164.702194,305.944855,115.745903,321.459412,101.59317,341.464142,94.307457,362.728119,94.569992,383.226807,100.368927,432.907074,100.964294,448.095612,94.798798,464.513062,93.256653,480.429413,96.543808,493.737671,105.601952,411.473053,147.997513,413.324768,168.090698,415.11203,188.096863,416.63504,208.020554,386.997681,219.261551,399.998627,224.275787,413.903442,226.412369,425.831085,224.284988,436.840302,219.257187,335.154022,152.075333,346.628723,147.454559,359.21463,147.234924,370.105957,151.955231,358.410706,153.652298,346.775116,153.769165,442.147156,151.435333,452.632751,146.920547,464.333893,146.19046,474.830109,150.821838,464.258057,153.072433,453.14444,153.041122,348.299591,252.137497,367.811737,244.225906,389.342316,240.65329,411.163177,241.744614,429.986725,240.576569,448.338593,244.016479,463.227081,252.511536,451.436432,272.542145,432.756561,286.496216,409.941711,290.502563,384.750183,286.333282,363.728363,272.249542,382.737366,251.604706,410.981262,252.543274,434.995361,251.65451,436.832092,270.353027,410.533722,275.33728,380.838104,270.597809,4
197,'2024/07/04 11:53:58:340',4,271.728943,167.74794,275.51358,199.503189,280.375122,231.246201,287.745667,262.639709,300.938049,291.96524,322.131592,316.01178,348.127228,334.561157,376.769409,347.977509,408.181885,352.280701,436.043854,345.740204,459.765656,328.610291,479.095306,306.684845,493.164734,280.702942,501.813354,252.071518,506.457092,223.017517,509.373688,193.887299,509.703705,164.649292,305.632751,116.536194,321.194183,102.248764,341.274597,94.809906,362.649261,94.987495,383.268311,100.745857,433.425323,101.279823,448.784393,95.180817,465.346283,93.768707,481.343445,97.302757,494.664093,106.589012,411.796082,148.209839,413.727783,168.398621,415.580048,188.502869,417.151123,208.528397,387.46756,219.553101,400.465179,224.560059,414.358093,226.702591,426.208862,224.573608,437.152222,219.557495,334.919617,152.908295,346.356812,148.954346,358.581848,148.554092,369.569244,152.254883,357.969238,153.586868,346.528259,153.809341,442.976196,151.760315,453.538727,148.24379,464.91214,147.697952,475.376801,151.653854,464.779999,153.117142,453.858032,152.971512,348.584137,252.711014,368.049591,244.664612,389.5961,241.017792,411.464935,242.109177,430.29837,240.976059,448.636658,244.527512,463.428986,253.176834,451.511597,273.016846,432.839569,286.815826,410.109924,290.758179,384.998047,286.588684,364.044373,272.622955,382.860046,252.044556,411.249725,252.979401,435.343567,252.145203,437.106567,270.711212,410.748505,275.666656,380.960419,270.905029,4
198,'2024/07/04 11:53:58:380',4,272.207184,168.031235,275.86853,199.718536,280.646118,231.394272,288.023987,262.717896,301.372772,291.941742,322.690674,315.895081,348.701721,334.454529,377.317322,347.953857,408.740723,352.258789,436.445435,345.67807,459.948425,328.517517,479.124054,306.688599,493.134918,280.867371,501.784363,252.37883,506.450043,223.429962,509.352325,194.393829,509.676117,165.248016,306.944489,116.114922,322.466522,102.079857,342.395966,94.819618,363.572632,95.051964,383.990631,100.78804,433.975616,101.443771,449.124786,95.363724,465.472534,93.895645,481.299591,97.22403,494.569916,106.216423,412.319977,148.616226,414.212372,168.727524,416.039276,188.75209,417.590729,208.695572,387.775665,219.862946,400.76712,224.889587,414.666107,227.048584,426.596741,224.943192,437.616852,219.949158,336.402985,152.471527,347.778412,148.20697,360.087982,147.982483,370.860718,152.308975,359.313385,153.77594,347.887604,153.890564,443.113403,151.878204,453.520447,147.780624,464.96521,147.133041,475.339355,151.452225,464.873596,153.368256,453.956909,153.302475,348.851654,252.851074,368.344086,244.854767,389.905579,241.22905,411.804504,242.345032,430.668793,241.249268,448.994385,244.85791,463.769501,253.507645,451.87088,273.396942,433.171509,287.233978,410.394379,291.166656,385.221588,286.958984,364.255859,272.888855,383.190887,252.223434,411.569244,253.144241,435.631042,252.390823,437.36322,271.202454,411.045441,276.1203,381.262787,271.318787,4
199,'2024/07/04 11:53:58:408',4,271.969543,168.106842,275.785675,199.907242,280.689026,231.697586,288.137207,263.119507,301.441833,292.405945,322.740051,316.34433,348.797729,334.782043,377.455017,348.114014,408.867096,352.326935,436.604523,345.658875,460.15979,328.44873,479.361023,306.564178,493.398376,280.710876,502.129974,252.260956,506.812653,223.399109,509.702942,194.456268,509.981323,165.403748,306.274384,116.555229,321.905487,102.350914,342.017975,94.998146,363.395416,95.274643,384.004517,101.135147,433.975891,101.574867,449.096802,95.447701,465.437683,93.949692,481.261871,97.289482,494.527924,106.314644,412.352753,148.81955,414.266632,168.875107,416.103424,188.847672,417.657074,208.742035,387.900909,219.87117,400.909882,224.944412,414.835876,227.120148,426.681183,224.973633,437.593384,219.910019,335.625824,153.157822,346.92276,149.30249,358.982208,148.896835,369.803192,152.562866,358.362396,153.929108,347.072479,154.113388,443.570557,152.049576,453.948792,148.592026,465.147247,148.022842,475.449402,151.914963,465.031769,153.438736,454.276154,153.318161,349.112366,252.919098,368.58432,245.029419,390.066833,241.444839,411.853668,242.528946,430.56073,241.400513,448.782898,244.885162,463.496735,253.420135,451.740387,273.296783,433.186707,287.147308,410.525024,291.119873,385.436218,286.917023,364.53421,272.879852,383.545135,252.386108,411.656769,253.325211,435.416046,252.503601,437.219696,271.101837,411.174591,276.091156,381.6539,271.28775,4
200,'2024/07/04 11:53:58:448',4,272.265869,167.716217,275.918915,199.450607,280.678528,231.171173,288.040894,262.593994,301.36908,291.985748,322.751373,316.045929,348.880188,334.582855,377.585815,348.013672,409.025482,352.3302,436.716919,345.640289,460.279724,328.458374,479.562134,306.612732,493.660309,280.705688,502.367004,252.131958,507.039276,223.188568,509.930298,194.219727,510.241425,165.133789,307.053589,116.431778,322.574768,102.306168,342.565094,94.981071,363.828369,95.231468,384.339203,101.012772,434.501495,101.581291,449.664642,95.504692,466.015472,94.042419,481.815125,97.424721,495.003082,106.476883,412.657654,148.966095,414.519897,168.986343,416.317169,188.924362,417.839996,208.777374,388.038391,219.954651,401.028931,225.029495,414.937378,227.228409,426.843781,225.090164,437.8349,220.056274,336.733124,152.853821,347.931091,148.697174,360.039825,148.4254,370.690521,152.565491,359.329803,154.104279,348.071625,154.225296,443.809204,152.115799,454.087006,148.214447,465.332977,147.59845,475.51886,151.829941,465.201111,153.703568,454.458496,153.619125,348.958954,252.927597,368.518066,245.00499,390.109802,241.390701,412.040833,242.539185,430.940247,241.396927,449.289368,244.977432,464.108429,253.565689,452.130951,273.372009,433.401123,287.11908,410.644501,291.054138,385.482605,286.849121,364.462891,272.873474,383.680817,252.361755,411.819336,253.36908,435.650543,252.531006,437.380402,271.153961,411.301514,276.074524,381.759888,271.272949,4
